frame,x_center,y_center
32040,305,97
32041,305,97
32042,305,96
32043,307,97
32044,304,98
32045,305,93
32046,304,94
32047,302,94
32048,302,94
32049,300,98
32050,302,98
32051,303,94
32052,303,94
32053,303,95
32054,306,94
32055,306,94
32056,309,92
32057,308,92
32058,306,91
32059,309,92
32060,309,91
32061,307,91
32062,310,91
32063,303,94
32064,304,92
32065,317,93
32066,296,93
32067,316,95
32068,293,95
32069,316,96
32070,295,96
32071,311,96
32072,309,96
32073,306,96
32074,308,96
32075,306,96
32076,309,96
32077,310,96
32078,311,96
32079,310,95
32080,307,95
32081,304,92
32082,301,91
32083,302,93
32084,301,94
32085,301,94
32086,301,97
32087,300,96
32088,299,96
32089,298,97
32090,299,95
32091,303,94
32092,301,96
32093,300,98
32094,300,96
32095,301,95
32096,300,98
32097,300,97
32098,301,96
32099,302,96
32100,300,96
32101,298,96
32102,300,95
32103,301,96
32104,300,96
32105,299,96
32106,299,94
32107,300,96
32108,304,97
32109,300,96
32110,302,95
32111,300,96
32112,300,96
32113,300,94
32114,300,95
32115,305,97
32116,301,96
32117,301,94
32118,302,96
32119,301,96
32120,302,96
32121,301,95
32122,303,96
32123,301,96
32124,301,94
32125,303,96
32126,302,96
32127,300,93
32128,302,95
32129,300,95
32130,300,93
32131,300,94
32132,300,94
32133,300,94
32134,300,94
32135,302,95
32136,302,96
32137,302,95
32138,302,96
32139,301,97
32140,302,96
32141,302,97
32142,301,97
32143,301,94
32144,302,95
32145,301,96
32146,301,93
32147,302,96
32148,301,97
32149,301,93
32150,302,97
32151,303,96
32152,303,95
32153,302,96
32154,301,95
32155,304,95
32156,301,95
32157,300,96
32158,303,96
32159,302,95
32160,301,94
32161,305,97
32162,301,94
32163,301,93
32164,301,96
32165,303,95
32166,301,94
32167,302,97
32168,304,93
32169,300,95
32170,303,97
32171,304,94
32172,301,95
32173,303,97
32174,303,98
32175,304,95
32176,303,96
32177,303,98
32178,301,95
32179,303,96
32180,303,99
32181,305,96
32182,303,95
32183,305,99
32184,305,100
32185,307,98
32186,302,98
32187,306,101
32188,308,98
32189,309,96
32190,308,92
32191,311,91
32192,314,89
32193,315,91
32194,312,92
32195,305,95
32196,303,95
32197,305,95
32198,307,96
32199,307,96
32200,305,96
32201,306,96
32202,307,96
32203,307,97
32204,306,97
32205,304,97
32206,306,96
32207,305,96
32208,305,97
32209,306,97
32210,306,97
32211,306,98
32212,306,97
32213,305,96
32214,308,98
32215,306,96
32216,305,96
32217,304,96
32218,304,97
32219,305,96
32220,306,95
32221,305,96
32222,306,96
32223,307,96
32224,279,96
32225,275,95
32226,269,94
32227,310,96
32228,312,96
32229,308,96
32230,313,97
32231,317,98
32232,314,105
32233,315,104
32234,312,104
32235,315,104
32236,314,104
32237,310,101
32238,314,102
32239,318,104
32240,315,104
32241,316,101
32242,312,103
32243,314,101
32244,314,101
32245,310,100
32246,309,100
32247,312,101
32248,310,101
32249,309,101
32250,309,101
32251,308,101
32252,308,101
32253,309,101
32254,308,100
32255,307,102
32256,309,100
32257,305,102
32258,301,102
32259,301,100
32260,301,100
32261,302,102
32262,306,101
32263,307,99
32264,307,100
32265,308,101
32266,310,101
32267,312,101
32268,312,100
32269,312,99
32270,310,100
32271,311,98
32272,314,100
32273,316,99
32274,312,100
32275,311,99
32276,308,94
32277,318,93
32278,318,94
32279,316,95
32280,315,95
32281,316,97
32282,316,97
32283,312,98
32284,311,98
32285,312,100
32286,311,101
32287,268,99
32288,270,100
32289,270,100
32290,269,99
32291,295,102
32292,268,98
32293,311,99
32294,316,99
32295,315,97
32296,310,98
32297,315,99
32298,307,96
32299,306,91
32300,306,95
32301,306,95
32302,306,95
32303,305,95
32304,304,95
32305,306,96
32306,306,95
32307,308,97
32308,308,96
32309,307,95
32310,306,95
32311,308,95
32312,307,95
32313,307,94
32314,304,94
32315,304,95
32316,305,95
32317,308,95
32318,304,96
32319,305,95
32320,304,96
32321,304,94
32322,304,94
32323,304,94
32324,304,96
32325,305,95
32326,305,94
32327,306,95
32328,306,95
32329,304,95
32330,304,93
32331,303,90
32332,306,95
32333,304,94
32334,304,95
32335,303,92
32336,306,95
32337,304,96
32338,305,96
32339,306,96
32340,306,96
32341,304,96
32342,305,96
32343,304,97
32344,305,96
32345,305,94
32346,305,95
32347,306,95
32348,305,97
32349,306,93
32350,305,91
32351,310,92
32352,289,91
32353,295,92
32354,300,92
32355,301,93
32356,303,94
32357,287,94
32358,278,95
32359,295,96
32360,285,95
32361,299,95
32362,273,96
32363,274,96
32364,269,96
32365,269,97
32366,275,96
32367,269,97
32368,269,97
32369,269,97
32370,269,97
32371,269,96
32372,268,96
32373,268,96
32374,269,96
32375,272,96
32376,268,95
32377,269,94
32378,305,93
32379,307,93
32380,308,93
32381,307,93
32382,306,91
32383,306,90
32384,306,92
32385,305,94
32386,302,92
32387,305,97
32388,305,96
32389,302,95
32390,302,96
32391,304,95
32392,305,94
32393,304,96
32394,304,98
32395,300,95
32396,305,97
32397,305,99
32398,308,98
32399,300,99
32400,303,101
32401,308,104
32402,310,98
32403,309,95
32404,308,95
32405,310,95
32406,312,95
32407,307,96
32408,306,96
32409,303,97
32410,303,96
32411,303,96
32412,371,107
32413,304,97
32414,304,96
32415,303,95
32416,305,96
32417,298,96
32418,304,97
32419,305,98
32420,307,100
32421,310,103
32422,310,100
32423,309,101
32424,309,103
32425,310,103
32426,310,104
32427,308,106
32428,309,105
32429,312,106
32430,309,107
32431,308,105
32432,309,106
32433,309,106
32434,314,101
32435,314,101
32436,310,100
32437,309,100
32438,307,103
32439,307,101
32440,307,101
32441,308,99
32442,309,98
32443,307,99
32444,306,99
32445,306,100
32446,305,100
32447,302,100
32448,304,102
32449,308,99
32450,303,105
32451,305,105
32452,310,101
32453,314,103
32454,309,102
32455,309,101
32456,307,102
32457,308,103
32458,307,102
32459,308,104
32460,307,105
32461,308,104
32462,310,104
32463,309,103
32464,307,102
32465,310,104
32466,308,104
32467,305,106
32468,308,105
32469,307,104
32470,307,106
32471,307,106
32472,308,105
32473,306,105
32474,307,106
32475,308,106
32476,308,105
32477,308,106
32478,309,105
32479,310,104
32480,312,103
32481,325,105
32482,311,105
32483,310,106
32484,309,106
32485,312,106
32486,310,106
32487,311,106
32488,311,103
32489,311,105
32490,310,105
32491,310,105
32492,301,107
32493,282,107
32494,309,106
32495,308,106
32496,310,106
32497,305,105
32498,305,106
32499,306,106
32500,299,105
32501,289,106
32502,303,106
32503,277,107
32504,282,106
32505,272,107
32506,282,106
32507,283,106
32508,286,106
32509,272,104
32510,290,103
32511,299,101
32512,298,101
32513,297,101
32514,298,101
32515,298,101
32516,296,102
32517,297,103
32518,299,102
32519,298,102
32520,297,102
32521,300,103
32522,303,103
32523,304,103
32524,311,102
32525,314,102
32526,318,103
32527,320,105
32528,322,104
32529,323,105
32530,322,105
32531,324,105
32532,324,105
32533,325,105
32534,322,105
32535,322,105
32536,320,104
32537,319,105
32538,320,104
32539,322,104
32540,323,105
32541,325,106
32542,328,106
32543,330,108
32544,326,107
32545,330,110
32546,328,110
32547,324,110
32548,322,108
32549,317,102
32550,311,99
32551,309,93
32552,315,92
32553,315,93
32554,312,93
32555,310,95
32556,311,96
32557,310,96
32558,309,96
32559,311,97
32560,313,98
32561,314,97
32562,318,97
32563,320,97
32564,321,97
32565,322,97
32566,324,98
32567,327,98
32568,332,99
32569,335,101
32570,334,102
32571,333,104
32572,333,104
32573,329,111
32574,330,107
32575,328,113
32576,327,113
32577,330,113
32578,329,111
32579,330,107
32580,336,105
32581,336,103
32582,336,101
32583,337,103
32584,333,104
32585,333,104
32586,333,104
32587,333,105
32588,332,104
32589,332,104
32590,332,104
32591,333,104
32592,333,103
32593,333,103
32594,333,102
32595,333,102
32596,333,102
32597,332,102
32598,332,102
32599,332,102
32600,332,102
32601,332,102
32602,332,102
32603,332,102
32604,332,101
32605,332,101
32606,332,101
32607,332,101
32608,332,101
32609,332,101
32610,332,101
32611,332,101
32612,332,101
32613,331,102
32614,333,102
32615,332,103
32616,333,103
32617,333,103
32618,333,103
32619,333,103
32620,335,103
32621,334,103
32622,334,103
32623,334,104
32624,333,105
32625,333,105
32626,334,104
32627,332,104
32628,333,104
32629,332,105
32630,332,105
32631,333,105
32632,332,105
32633,333,106
32634,334,106
32635,334,108
32636,335,107
32637,335,106
32638,335,106
32639,339,108
32640,340,109
32641,339,109
32642,338,109
32643,338,109
32644,336,109
32645,336,109
32646,337,111
32647,338,108
32648,336,108
32649,336,106
32650,335,107
32651,334,102
32652,334,100
32653,331,103
32654,329,103
32655,329,99
32656,330,95
32657,331,104
32658,331,103
32659,331,99
32660,332,102
32661,330,98
32662,330,99
32663,329,96
32664,329,99
32665,330,99
32666,330,98
32667,330,99
32668,330,98
32669,330,99
32670,329,102
32671,329,95
32672,328,95
32673,328,96
32674,328,95
32675,328,95
32676,328,97
32677,327,97
32678,327,95
32679,327,97
32680,327,96
32681,328,99
32682,328,98
32683,327,98
32684,329,98
32685,328,98
32686,328,100
32687,329,98
32688,329,98
32689,329,96
32690,329,101
32691,329,105
32692,329,98
32693,329,97
32694,329,97
32695,329,101
32696,329,100
32697,328,100
32698,329,100
32699,328,99
32700,328,99
32701,328,98
32702,328,100
32703,328,98
32704,328,96
32705,328,100
32706,328,96
32707,328,98
32708,328,100
32709,328,98
32710,328,98
32711,328,99
32712,328,99
32713,330,100
32714,328,100
32715,329,99
32716,331,100
32717,330,101
32718,337,103
32719,343,103
32720,340,104
32721,339,109
32722,342,109
32723,340,110
32724,342,109
32725,341,109
32726,340,109
32727,340,108
32728,340,109
32729,340,109
32730,339,109
32731,340,109
32732,341,109
32733,342,109
32734,342,109
32735,341,109
32736,339,108
32737,339,108
32738,340,108
32739,341,108
32740,339,109
32741,340,110
32742,341,110
32743,339,109
32744,340,108
32745,338,109
32746,335,111
32747,337,110
32748,338,110
32749,335,107
32750,331,108
32751,327,107
32752,324,106
32753,323,107
32754,323,108
32755,322,108
32756,324,105
32757,325,106
32758,326,107
32759,326,106
32760,328,107
32761,329,107
32762,330,107
32763,333,108
32764,331,112
32765,329,113
32766,328,113
32767,327,112
32768,324,116
32769,325,116
32770,326,116
32771,327,115
32772,329,116
32773,331,116
32774,333,117
32775,334,117
32776,335,116
32777,334,115
32778,335,115
32779,336,115
32780,340,115
32781,338,115
32782,339,113
32783,337,116
32784,338,115
32785,337,115
32786,333,114
32787,333,114
32788,338,114
32789,336,114
32790,335,114
32791,340,112
32792,339,112
32793,341,112
32794,337,114
32795,340,112
32796,336,114
32797,335,116
32798,334,115
32799,333,115
32800,331,115
32801,331,115
32802,338,113
32803,338,113
32804,337,113
32805,334,114
32806,332,114
32807,332,114
32808,334,114
32809,334,114
32810,334,114
32811,334,114
32812,333,114
32813,330,114
32814,331,114
32815,332,114
32816,330,114
32817,331,114
32818,328,114
32819,327,114
32820,327,114
32821,327,114
32822,328,114
32823,327,114
32824,328,114
32825,329,114
32826,326,115
32827,326,115
32828,326,115
32829,328,114
32830,331,114
32831,331,114
32832,332,114
32833,330,114
32834,331,115
32835,330,114
32836,330,114
32837,330,114
32838,330,114
32839,330,114
32840,329,114
32841,329,114
32842,330,114
32843,330,114
32844,328,114
32845,328,114
32846,327,114
32847,327,114
32848,327,114
32849,327,114
32850,327,114
32851,326,114
32852,325,114
32853,324,114
32854,322,114
32855,323,114
32856,323,114
32857,324,114
32858,324,114
32859,325,114
32860,327,114
32861,329,115
32862,327,114
32863,329,114
32864,328,114
32865,327,115
32866,326,114
32867,326,114
32868,327,113
32869,326,113
32870,324,113
32871,325,113
32872,324,113
32873,324,113
32874,325,113
32875,324,113
32876,327,113
32877,326,113
32878,325,112
32879,325,112
32880,322,113
32881,325,113
32882,327,114
32883,338,115
32884,347,115
32885,348,116
32886,335,115
32887,323,114
32888,324,113
32889,327,113
32890,327,115
32891,327,114
32892,330,115
32893,331,114
32894,330,115
32895,331,115
32896,336,115
32897,339,115
32898,339,115
32899,340,115
32900,339,116
32901,341,117
32902,344,117
32903,342,117
32904,341,118
32905,343,118
32906,344,119
32907,343,118
32908,344,119
32909,342,118
32910,341,120
32911,338,119
32912,336,118
32913,336,117
32914,337,117
32915,336,116
32916,336,116
32917,333,115
32918,334,115
32919,334,116
32920,334,116
32921,336,115
32922,335,115
32923,337,115
32924,336,115
32925,335,115
32926,334,115
32927,332,115
32928,331,115
32929,332,115
32930,330,115
32931,331,116
32932,331,115
32933,330,115
32934,330,114
32935,330,114
32936,331,114
32937,330,114
32938,330,115
32939,331,114
32940,332,115
32941,331,115
32942,333,115
32943,335,116
32944,336,118
32945,339,119
32946,338,120
32947,340,119
32948,341,120
32949,341,123
32950,341,121
32951,341,122
32952,340,121
32953,342,122
32954,343,122
32955,341,120
32956,344,113
32957,341,105
32958,334,97
32959,338,97
32960,340,107
32961,339,114
32962,340,112
32963,341,117
32964,340,113
32965,339,114
32966,342,116
32967,345,118
32968,345,117
32969,344,115
32970,338,113
32971,339,114
32972,338,114
32973,339,117
32974,339,116
32975,340,117
32976,340,116
32977,338,115
32978,341,115
32979,342,119
32980,345,120
32981,347,123
32982,347,123
32983,346,122
32984,346,122
32985,344,121
32986,345,121
32987,344,120
32988,344,120
32989,344,121
32990,345,121
32991,344,123
32992,345,122
32993,345,122
32994,345,122
32995,344,122
32996,345,121
32997,345,122
32998,345,122
32999,345,122
33000,344,121
33001,345,121
33002,345,122
33003,345,121
33004,345,121
33005,345,121
33006,346,121
33007,345,121
33008,344,121
33009,344,121
33010,345,121
33011,345,121
33012,345,120
33013,345,121
33014,345,120
33015,345,121
33016,346,121
33017,344,120
33018,345,121
33019,346,120
33020,346,121
33021,346,121
33022,346,122
33023,346,122
33024,344,123
33025,344,124
33026,346,122
33027,345,122
33028,344,124
33029,343,124
33030,343,124
33031,343,124
33032,344,124
33033,343,124
33034,343,124
33035,344,124
33036,345,122
33037,345,121
33038,345,121
33039,341,123
33040,346,123
33041,349,123
33042,351,126
33043,350,127
33044,353,125
33045,347,124
33046,353,130
33047,353,129
33048,356,133
33049,358,132
33050,348,129
33051,345,128
33052,350,129
33053,345,128
33054,347,128
33055,345,130
33056,347,130
33057,345,130
33058,348,131
33059,346,131
33060,337,127
33061,340,127
33062,339,127
33063,340,127
33064,340,127
33065,338,128
33066,337,129
33067,338,128
33068,338,129
33069,340,129
33070,342,128
33071,341,127
33072,342,127
33073,341,127
33074,341,128
33075,341,127
33076,339,126
33077,338,127
33078,341,125
33079,339,125
33080,345,122
33081,344,123
33082,343,125
33083,344,124
33084,344,124
33085,343,124
33086,344,124
33087,344,124
33088,345,124
33089,344,125
33090,343,126
33091,343,125
33092,343,126
33093,344,126
33094,344,127
33095,344,128
33096,346,128
33097,347,128
33098,345,128
33099,345,127
33100,346,125
33101,346,125
33102,345,126
33103,343,127
33104,343,129
33105,344,129
33106,343,130
33107,344,131
33108,345,131
33109,346,129
33110,346,128
33111,344,127
33112,345,128
33113,344,128
33114,347,127
33115,349,125
33116,347,121
33117,340,115
33118,343,115
33119,344,119
33120,343,123
33121,343,124
33122,342,127
33123,342,126
33124,336,125
33125,337,127
33126,336,124
33127,336,121
33128,335,117
33129,336,119
33130,335,118
33131,335,119
33132,338,120
33133,337,118
33134,338,118
33135,338,119
33136,340,119
33137,341,119
33138,342,122
33139,341,123
33140,341,126
33141,342,126
33142,343,127
33143,342,126
33144,342,127
33145,342,126
33146,342,127
33147,342,127
33148,343,127
33149,343,128
33150,342,128
33151,342,128
33152,342,128
33153,342,128
33154,341,128
33155,340,128
33156,342,128
33157,343,127
33158,344,126
33159,346,126
33160,346,127
33161,346,125
33162,344,123
33163,345,126
33164,345,126
33165,347,128
33166,347,127
33167,344,128
33168,345,129
33169,345,130
33170,345,129
33171,345,129
33172,345,129
33173,345,128
33174,345,128
33175,345,128
33176,344,128
33177,345,129
33178,345,129
33179,345,129
33180,346,130
33181,346,130
33182,346,130
33183,346,130
33184,346,130
33185,346,131
33186,346,131
33187,346,131
33188,345,129
33189,345,129
33190,344,129
33191,344,130
33192,344,129
33193,344,130
33194,344,130
33195,344,130
33196,344,129
33197,344,130
33198,345,129
33199,345,129
33200,345,129
33201,345,129
33202,345,129
33203,345,129
33204,346,129
33205,345,129
33206,345,129
33207,345,129
33208,345,129
33209,345,129
33210,345,129
33211,345,129
33212,345,129
33213,345,129
33214,345,129
33215,345,129
33216,345,129
33217,345,129
33218,345,129
33219,345,129
33220,345,129
33221,345,129
33222,345,130
33223,345,129
33224,345,129
33225,345,129
33226,345,129
33227,345,129
33228,345,129
33229,345,129
33230,345,129
33231,345,129
33232,345,129
33233,344,129
33234,345,129
33235,345,129
33236,345,129
33237,345,129
33238,345,129
33239,344,129
33240,345,129
33241,345,129
33242,345,130
33243,345,129
33244,346,130
33245,344,130
33246,342,129
33247,340,129
33248,340,130
33249,340,131
33250,338,132
33251,340,132
33252,339,133
33253,338,133
33254,337,135
33255,338,136
33256,340,136
33257,340,137
33258,340,137
33259,340,137
33260,342,138
33261,343,139
33262,342,139
33263,343,138
33264,344,139
33265,348,140
33266,347,139
33267,349,141
33268,348,141
33269,348,141
33270,347,140
33271,347,139
33272,346,137
33273,350,139
33274,352,136
33275,349,137
33276,350,128
33277,340,127
33278,341,131
33279,341,126
33280,342,118
33281,341,121
33282,341,123
33283,339,129
33284,341,132
33285,339,132
33286,343,126
33287,337,112
33288,337,111
33289,339,144
33290,341,114
33291,341,119
33292,343,143
33293,343,141
33294,342,142
33295,343,140
33296,341,136
33297,343,137
33298,339,142
33299,338,140
33300,343,139
33301,343,139
33302,346,139
33303,344,139
33304,334,139
33305,341,136
33306,340,136
33307,340,136
33308,340,135
33309,339,136
33310,340,137
33311,340,136
33312,340,136
33313,339,136
33314,339,136
33315,339,136
33316,341,136
33317,341,135
33318,341,135
33319,340,135
33320,340,135
33321,340,135
33322,340,135
33323,341,135
33324,341,135
33325,342,135
33326,341,135
33327,342,135
33328,341,135
33329,341,135
33330,341,135
33331,340,135
33332,340,135
33333,342,136
33334,343,136
33335,344,134
33336,348,133
33337,346,134
33338,354,132
33339,348,132
33340,349,135
33341,346,135
33342,342,133
33343,343,131
33344,343,130
33345,345,131
33346,348,130
33347,355,133
33348,353,134
33349,355,129
33350,355,129
33351,346,129
33352,340,127
33353,338,127
33354,339,125
33355,340,124
33356,339,120
33357,340,117
33358,340,116
33359,340,114
33360,340,114
33361,339,114
33362,340,117
33363,339,120
33364,341,121
33365,340,123
33366,339,122
33367,342,122
33368,342,123
33369,342,123
33370,339,124
33371,340,124
33372,342,125
33373,343,124
33374,342,125
33375,342,125
33376,341,124
33377,341,124
33378,340,123
33379,341,122
33380,342,122
33381,339,121
33382,341,120
33383,341,118
33384,339,117
33385,341,116
33386,341,116
33387,342,114
33388,342,113
33389,343,112
33390,343,112
33391,342,113
33392,341,115
33393,341,117
33394,343,120
33395,345,120
33396,346,121
33397,345,120
33398,345,120
33399,344,121
33400,345,121
33401,344,121
33402,344,119
33403,344,119
33404,343,118
33405,344,117
33406,344,117
33407,343,117
33408,343,117
33409,344,117
33410,343,117
33411,343,116
33412,343,117
33413,343,117
33414,343,117
33415,343,115
33416,344,115
33417,344,115
33418,343,115
33419,343,116
33420,344,116
33421,343,116
33422,343,117
33423,343,117
33424,343,118
33425,344,118
33426,343,118
33427,343,118
33428,343,118
33429,343,119
33430,342,120
33431,341,120
33432,342,120
33433,342,120
33434,343,119
33435,344,119
33436,344,119
33437,344,119
33438,345,118
33439,343,118
33440,344,118
33441,344,118
33442,345,117
33443,345,118
33444,343,118
33445,344,118
33446,345,119
33447,346,120
33448,346,120
33449,347,120
33450,348,120
33451,348,121
33452,347,122
33453,347,122
33454,347,121
33455,346,121
33456,346,121
33457,346,120
33458,346,120
33459,345,120
33460,345,119
33461,345,119
33462,345,119
33463,346,119
33464,346,119
33465,346,119
33466,346,120
33467,346,120
33468,345,120
33469,344,121
33470,342,120
33471,343,119
33472,341,119
33473,341,118
33474,343,120
33475,343,121
33476,351,123
33477,344,125
33478,344,129
33479,344,131
33480,343,132
33481,343,131
33482,343,130
33483,343,130
33484,343,130
33485,343,130
33486,343,130
33487,342,131
33488,342,131
33489,343,131
33490,344,131
33491,343,130
33492,342,129
33493,342,128
33494,340,127
33495,341,125
33496,341,124
33497,341,123
33498,342,122
33499,341,123
33500,341,125
33501,341,128
33502,342,129
33503,342,130
33504,341,129
33505,341,127
33506,340,126
33507,341,127
33508,342,127
33509,342,127
33510,340,127
33511,341,128
33512,341,129
33513,341,129
33514,342,129
33515,343,128
33516,343,128
33517,342,128
33518,342,128
33519,340,128
33520,340,128
33521,340,128
33522,340,128
33523,340,127
33524,340,127
33525,340,126
33526,340,126
33527,338,126
33528,339,126
33529,340,125
33530,341,125
33531,341,125
33532,341,126
33533,341,126
33534,346,127
33535,350,128
33536,347,128
33537,345,128
33538,345,129
33539,345,128
33540,345,128
33541,345,128
33542,344,127
33543,344,127
33544,344,127
33545,342,128
33546,343,128
33547,345,128
33548,345,128
33549,344,127
33550,344,127
33551,343,127
33552,343,128
33553,343,128
33554,344,129
33555,344,129
33556,343,129
33557,343,128
33558,343,128
33559,343,128
33560,342,128
33561,343,128
33562,343,128
33563,343,128
33564,342,128
33565,342,128
33566,343,128
33567,342,127
33568,342,127
33569,342,127
33570,342,127
33571,342,127
33572,341,127
33573,341,127
33574,341,127
33575,341,127
33576,341,127
33577,342,128
33578,342,128
33579,342,128
33580,341,128
33581,341,128
33582,341,128
33583,342,128
33584,342,129
33585,342,128
33586,342,128
33587,342,128
33588,342,128
33589,342,128
33590,342,128
33591,342,127
33592,342,128
33593,342,128
33594,342,128
33595,341,128
33596,341,128
33597,341,128
33598,341,127
33599,343,127
33600,341,127
33601,341,127
33602,341,127
33603,340,127
33604,340,127
33605,340,127
33606,341,127
33607,341,127
33608,341,127
33609,340,127
33610,341,127
33611,341,127
33612,341,127
33613,341,127
33614,341,127
33615,341,127
33616,341,127
33617,341,127
33618,341,127
33619,341,127
33620,341,127
33621,341,127
33622,341,127
33623,341,127
33624,341,127
33625,341,127
33626,341,127
33627,341,128
33628,341,127
33629,342,128
33630,342,128
33631,342,128
33632,342,128
33633,340,127
33634,341,127
33635,342,128
33636,342,128
33637,342,128
33638,341,128
33639,341,128
33640,341,128
33641,341,128
33642,341,128
33643,341,128
33644,341,127
33645,341,128
33646,341,128
33647,341,127
33648,341,128
33649,341,128
33650,341,127
33651,342,127
33652,342,127
33653,342,127
33654,341,127
33655,341,127
33656,341,127
33657,341,127
33658,341,127
33659,342,127
33660,342,127
33661,342,127
33662,341,128
33663,341,128
33664,341,128
33665,341,127
33666,341,127
33667,341,127
33668,341,127
33669,341,127
33670,341,127
33671,341,128
33672,341,128
33673,342,128
33674,342,128
33675,342,128
33676,342,128
33677,342,128
33678,342,128
33679,341,128
33680,341,128
33681,341,128
33682,341,128
33683,341,128
33684,341,128
33685,341,128
33686,341,128
33687,340,127
33688,340,127
33689,340,128
33690,340,128
33691,341,128
33692,341,128
33693,341,128
33694,341,128
33695,341,128
33696,341,128
33697,341,128
33698,341,128
33699,341,128
33700,341,128
33701,341,128
33702,341,128
33703,341,128
33704,341,127
33705,341,128
33706,341,128
33707,341,128
33708,341,128
33709,341,128
33710,340,128
33711,340,128
33712,340,128
33713,340,128
33714,341,128
33715,341,128
33716,341,128
33717,341,128
33718,341,128
33719,341,128
33720,340,128
33721,340,128
33722,340,128
33723,340,128
33724,340,128
33725,340,128
33726,340,128
33727,340,128
33728,340,128
33729,340,128
33730,340,128
33731,340,127
33732,340,128
33733,340,127
33734,340,128
33735,340,127
33736,340,128
33737,340,127
33738,340,128
33739,340,128
33740,340,128
33741,340,128
33742,340,128
33743,340,128
33744,340,128
33745,340,128
33746,341,128
33747,341,128
33748,341,128
33749,340,129
33750,340,128
33751,340,128
33752,339,128
33753,340,128
33754,340,128
33755,339,128
33756,339,128
33757,339,128
33758,340,128
33759,339,128
33760,340,128
33761,340,128
33762,340,128
33763,340,128
33764,340,128
33765,340,128
33766,340,128
33767,340,128
33768,340,128
33769,340,128
33770,340,128
33771,340,128
33772,340,128
33773,340,128
33774,340,128
33775,340,128
33776,340,128
33777,340,129
33778,340,129
33779,340,129
33780,340,129
33781,340,129
33782,340,129
33783,340,129
33784,340,129
33785,340,128
33786,340,128
33787,340,129
33788,340,128
33789,340,128
33790,340,128
33791,340,128
33792,340,128
33793,339,128
33794,339,128
33795,339,128
33796,339,128
33797,339,128
33798,339,128
33799,339,128
33800,339,128
33801,339,128
33802,339,128
33803,339,128
33804,339,128
33805,339,128
33806,339,128
33807,339,128
33808,339,128
33809,339,128
33810,339,128
33811,339,128
33812,339,128
33813,339,129
33814,339,129
33815,340,128
33816,340,128
33817,340,128
33818,339,128
33819,339,128
33820,339,129
33821,339,128
33822,339,129
33823,339,129
33824,339,129
33825,339,129
33826,339,129
33827,339,129
33828,339,129
33829,339,128
33830,339,129
33831,339,129
33832,339,129
33833,339,129
33834,339,129
33835,339,129
33836,339,129
33837,338,128
33838,338,128
33839,338,128
33840,339,129
33841,339,129
33842,339,129
33843,339,129
33844,339,129
33845,339,128
33846,339,128
33847,340,128
33848,340,128
33849,340,128
33850,340,128
33851,340,128
33852,340,128
33853,340,129
33854,340,129
33855,340,129
33856,340,129
33857,340,129
33858,340,129
33859,340,128
33860,340,128
33861,340,129
33862,340,129
33863,340,129
33864,340,128
33865,340,128
33866,340,128
33867,340,128
33868,340,128
33869,340,129
33870,340,129
33871,340,129
33872,340,129
33873,340,129
33874,340,129
33875,340,129
33876,340,128
33877,339,128
33878,340,128
33879,339,128
33880,340,128
33881,340,128
33882,340,128
33883,340,129
33884,340,129
33885,340,129
33886,340,129
33887,340,129
33888,340,129
33889,340,129
33890,340,129
33891,340,129
33892,340,129
33893,340,129
33894,340,128
33895,340,128
33896,340,128
33897,340,128
33898,340,128
33899,340,129
33900,340,129
33901,340,129
33902,340,129
33903,340,129
33904,340,129
33905,340,129
33906,340,129
33907,340,129
33908,341,129
33909,340,129
33910,341,129
33911,341,129
33912,341,129
33913,341,128
33914,341,128
33915,341,129
33916,340,129
33917,340,129
33918,340,129
33919,340,129
33920,340,129
33921,340,129
33922,340,129
33923,340,129
33924,340,129
33925,340,129
33926,340,129
33927,340,128
33928,340,128
33929,340,129
33930,340,129
33931,340,128
33932,340,129
33933,340,129
33934,340,129
33935,341,129
33936,340,129
33937,341,129
33938,340,129
33939,340,129
33940,340,129
33941,340,129
33942,340,129
33943,341,129
33944,340,128
33945,340,128
33946,341,129
33947,340,129
33948,340,129
33949,340,129
33950,340,129
33951,340,129
33952,340,129
33953,340,129
33954,340,129
33955,340,129
33956,340,129
33957,341,129
33958,341,129
33959,341,129
33960,340,129
33961,340,129
33962,340,129
33963,340,129
33964,340,129
33965,340,129
33966,340,129
33967,339,129
33968,339,129
33969,339,129
33970,339,129
33971,339,129
33972,339,129
33973,339,129
33974,339,128
33975,339,128
33976,339,128
33977,339,128
33978,339,128
33979,339,128
33980,339,129
33981,339,129
33982,339,129
33983,339,129
33984,339,129
33985,339,129
33986,339,129
33987,338,129
33988,338,129
33989,340,129
33990,340,129
33991,340,129
33992,340,129
33993,340,129
33994,340,129
33995,340,129
33996,340,129
33997,340,129
33998,340,129
33999,340,129
34000,339,129
34001,339,129
34002,339,128
34003,339,128
34004,340,129
34005,340,129
34006,340,129
34007,340,128
34008,340,128
34009,340,128
34010,340,128
34011,340,129
34012,340,129
34013,340,129
34014,340,129
34015,340,129
34016,340,129
34017,339,129
34018,339,129
34019,339,129
34020,339,129
34021,339,129
34022,339,129
34023,339,129
34024,339,129
34025,339,129
34026,338,129
34027,338,130
34028,338,129
34029,338,130
34030,338,130
34031,338,130
34032,338,130
34033,338,129
34034,338,129
34035,338,129
34036,338,129
34037,339,130
